payment_id,customer_id,payment_date,amount,payment_method,status,failure_reason,recovery_action,recovered,recovered_amount
PAY004858,CUST00775,2026-04-04,687.67,card,success,,no_action,False,0.0
PAY004859,CUST00777,2026-04-04,5476.62,wallet,success,,no_action,False,0.0
PAY004860,CUST00780,2026-04-04,10349.37,card,success,,no_action,False,0.0
PAY004861,CUST00781,2026-04-04,16756.75,card,success,,no_action,False,0.0
PAY004862,CUST00786,2026-04-04,13544.44,wallet,success,,no_action,False,0.0
PAY004863,CUST00798,2026-04-04,13472.31,wallet,success,,no_action,False,0.0
PAY004864,CUST00815,2026-04-04,14222.97,wallet,success,,no_action,False,0.0
PAY004865,CUST00830,2026-04-04,840.0,card,failed,expired_card,reminder,True,840.0
PAY004866,CUST00834,2026-04-04,8089.04,upi,failed,expired_card,reminder,True,8089.04
PAY004867,CUST00857,2026-04-04,1980.8,upi,success,,no_action,False,0.0
PAY004868,CUST00863,2026-04-04,18934.62,wallet,success,,no_action,False,0.0
PAY004869,CUST00883,2026-04-04,11243.86,wallet,success,,no_action,False,0.0
PAY004870,CUST00893,2026-04-04,14815.97,netbanking,success,,no_action,False,0.0
PAY004871,CUST00894,2026-04-04,7469.44,upi,success,,no_action,False,0.0
PAY004872,CUST00898,2026-04-04,8679.0,netbanking,success,,no_action,False,0.0
PAY004873,CUST00909,2026-04-04,7601.74,upi,success,,no_action,False,0.0
PAY004874,CUST00924,2026-04-04,19353.42,card,success,,no_action,False,0.0
PAY004875,CUST00925,2026-04-04,14059.33,netbanking,success,,no_action,False,0.0
PAY004876,CUST00936,2026-04-04,4803.1,upi,success,,no_action,False,0.0
PAY004877,CUST00946,2026-04-04,10524.75,netbanking,success,,no_action,False,0.0
PAY004878,CUST00956,2026-04-04,9625.58,card,success,,no_action,False,0.0
PAY004879,CUST00963,2026-04-04,5446.01,card,success,,no_action,False,0.0
PAY004880,CUST00972,2026-04-04,17794.69,wallet,success,,no_action,False,0.0
PAY004881,CUST00979,2026-04-04,13393.0,upi,success,,no_action,False,0.0
PAY004882,CUST00983,2026-04-04,9359.07,upi,success,,no_action,False,0.0
PAY004883,CUST00988,2026-04-04,5980.07,upi,success,,no_action,False,0.0
PAY004884,CUST00999,2026-04-04,16745.5,netbanking,success,,no_action,False,0.0
PAY004885,CUST00003,2026-04-05,16950.35,wallet,failed,expired_card,reminder,True,16950.35
PAY004886,CUST00005,2026-04-05,18956.3,upi,failed,authentication_failed,reminder,True,18956.3
PAY004887,CUST00010,2026-04-05,22441.69,netbanking,success,,no_action,False,0.0
PAY004888,CUST00014,2026-04-05,5122.74,netbanking,failed,insufficient_funds,reminder,True,5122.74
PAY004889,CUST00015,2026-04-05,26166.94,wallet,success,,no_action,False,0.0
PAY004890,CUST00020,2026-04-05,1742.83,upi,failed,network_error,reminder,True,1742.83
PAY004891,CUST00035,2026-04-05,18946.53,card,failed,expired_card,escalate,False,0.0
PAY004892,CUST00046,2026-04-05,1002.35,netbanking,success,,no_action,False,0.0
PAY004893,CUST00054,2026-04-05,12816.69,wallet,success,,no_action,False,0.0
PAY004894,CUST00060,2026-04-05,16711.01,upi,success,,no_action,False,0.0
PAY004895,CUST00062,2026-04-05,22013.67,upi,success,,no_action,False,0.0
PAY004896,CUST00065,2026-04-05,17108.14,upi,success,,no_action,False,0.0
PAY004897,CUST00066,2026-04-05,3123.31,wallet,failed,card_declined,payment_link,False,0.0
PAY004898,CUST00069,2026-04-05,8022.66,wallet,success,,no_action,False,0.0
PAY004899,CUST00076,2026-04-05,16452.67,netbanking,success,,no_action,False,0.0
PAY004900,CUST00093,2026-04-05,4549.1,netbanking,success,,no_action,False,0.0
PAY004901,CUST00095,2026-04-05,15602.78,wallet,success,,no_action,False,0.0
PAY004902,CUST00109,2026-04-05,9220.27,upi,success,,no_action,False,0.0
PAY004903,CUST00117,2026-04-05,12068.57,card,success,,no_action,False,0.0
PAY004904,CUST00120,2026-04-05,8635.54,wallet,success,,no_action,False,0.0
PAY004905,CUST00124,2026-04-05,22130.38,card,failed,authentication_failed,reminder,False,0.0
PAY004906,CUST00131,2026-04-05,14283.71,card,success,,no_action,False,0.0
PAY004907,CUST00133,2026-04-05,11264.78,card,success,,no_action,False,0.0
PAY004908,CUST00141,2026-04-05,27201.17,upi,success,,no_action,False,0.0
PAY004909,CUST00146,2026-04-05,4719.23,card,success,,no_action,False,0.0
PAY004910,CUST00156,2026-04-05,6130.76,card,success,,no_action,False,0.0
PAY004911,CUST00158,2026-04-05,21965.59,netbanking,success,,no_action,False,0.0
PAY004912,CUST00165,2026-04-05,13720.48,wallet,success,,no_action,False,0.0
PAY004913,CUST00171,2026-04-05,4259.31,wallet,failed,timeout,reminder,False,0.0
PAY004914,CUST00193,2026-04-05,23552.16,upi,success,,no_action,False,0.0
PAY004915,CUST00209,2026-04-05,6448.89,upi,success,,no_action,False,0.0
PAY004916,CUST00214,2026-04-05,11894.97,upi,success,,no_action,False,0.0
PAY004917,CUST00230,2026-04-05,8502.15,netbanking,failed,timeout,payment_link,False,0.0
PAY004918,CUST00233,2026-04-05,3769.72,card,failed,card_declined,escalate,False,0.0
PAY004919,CUST00237,2026-04-05,15973.21,wallet,success,,no_action,False,0.0
PAY004920,CUST00240,2026-04-05,18974.46,upi,success,,no_action,False,0.0
PAY004921,CUST00242,2026-04-05,1058.45,netbanking,success,,no_action,False,0.0
PAY004922,CUST00243,2026-04-05,8383.16,card,success,,no_action,False,0.0
PAY004923,CUST00244,2026-04-05,12789.96,upi,failed,card_declined,reminder,True,12789.96
PAY004924,CUST00245,2026-04-05,4151.91,netbanking,success,,no_action,False,0.0
PAY004925,CUST00248,2026-04-05,24020.94,netbanking,success,,no_action,False,0.0
PAY004926,CUST00252,2026-04-05,812.51,upi,failed,timeout,retry,True,812.51
PAY004927,CUST00259,2026-04-05,929.46,wallet,failed,insufficient_funds,reminder,False,0.0
PAY004928,CUST00268,2026-04-05,12911.83,upi,success,,no_action,False,0.0
PAY004929,CUST00269,2026-04-05,22671.36,wallet,success,,no_action,False,0.0
PAY004930,CUST00277,2026-04-05,17769.06,upi,success,,no_action,False,0.0
PAY004931,CUST00297,2026-04-05,914.84,wallet,success,,no_action,False,0.0
PAY004932,CUST00299,2026-04-05,4555.67,card,failed,card_declined,escalate,False,0.0
PAY004933,CUST00306,2026-04-05,12171.26,card,success,,no_action,False,0.0
PAY004934,CUST00310,2026-04-05,1512.34,wallet,success,,no_action,False,0.0
PAY004935,CUST00312,2026-04-05,21404.92,netbanking,success,,no_action,False,0.0
PAY004936,CUST00315,2026-04-05,1157.29,wallet,success,,no_action,False,0.0
PAY004937,CUST00320,2026-04-05,11237.8,netbanking,success,,no_action,False,0.0
PAY004938,CUST00331,2026-04-05,11905.81,card,failed,expired_card,payment_link,True,11905.81
PAY004939,CUST00332,2026-04-05,12053.69,wallet,success,,no_action,False,0.0
PAY004940,CUST00335,2026-04-05,12589.5,card,failed,network_error,reminder,False,0.0
PAY004941,CUST00337,2026-04-05,4432.2,upi,success,,no_action,False,0.0
PAY004942,CUST00345,2026-04-05,900.02,netbanking,failed,timeout,reminder,True,900.02
PAY004943,CUST00346,2026-04-05,8107.41,upi,success,,no_action,False,0.0
PAY004944,CUST00355,2026-04-05,6349.45,upi,failed,timeout,payment_link,True,6349.45
PAY004945,CUST00379,2026-04-05,8939.95,upi,success,,no_action,False,0.0
PAY004946,CUST00380,2026-04-05,15294.68,upi,success,,no_action,False,0.0
PAY004947,CUST00395,2026-04-05,9736.64,upi,success,,no_action,False,0.0
PAY004948,CUST00397,2026-04-05,5090.74,wallet,success,,no_action,False,0.0
PAY004949,CUST00401,2026-04-05,10947.01,upi,success,,no_action,False,0.0
PAY004950,CUST00405,2026-04-05,8156.08,upi,success,,no_action,False,0.0
PAY004951,CUST00413,2026-04-05,4824.48,netbanking,success,,no_action,False,0.0
PAY004952,CUST00421,2026-04-05,9644.45,netbanking,success,,no_action,False,0.0
PAY004953,CUST00424,2026-04-05,4362.55,wallet,success,,no_action,False,0.0
PAY004954,CUST00432,2026-04-05,15355.97,upi,success,,no_action,False,0.0
PAY004955,CUST00442,2026-04-05,10581.75,wallet,success,,no_action,False,0.0
PAY004956,CUST00448,2026-04-05,21622.4,upi,failed,expired_card,payment_link,True,21622.4
PAY004957,CUST00452,2026-04-05,22076.68,netbanking,failed,expired_card,payment_link,True,22076.68
PAY004958,CUST00459,2026-04-05,12107.91,wallet,success,,no_action,False,0.0
PAY004959,CUST00461,2026-04-05,5076.79,card,success,,no_action,False,0.0
PAY004960,CUST00462,2026-04-05,4562.28,upi,success,,no_action,False,0.0
PAY004961,CUST00463,2026-04-05,12091.95,netbanking,success,,no_action,False,0.0
PAY004962,CUST00466,2026-04-05,4527.46,card,success,,no_action,False,0.0
PAY004963,CUST00475,2026-04-05,4077.62,netbanking,success,,no_action,False,0.0
PAY004964,CUST00480,2026-04-05,7978.9,upi,success,,no_action,False,0.0
PAY004965,CUST00514,2026-04-05,1404.87,wallet,success,,no_action,False,0.0
PAY004966,CUST00516,2026-04-05,1601.74,card,success,,no_action,False,0.0
PAY004967,CUST00522,2026-04-05,14222.9,netbanking,failed,expired_card,payment_link,False,0.0
PAY004968,CUST00525,2026-04-05,941.73,upi,failed,expired_card,escalate,False,0.0
PAY004969,CUST00527,2026-04-05,4907.15,card,success,,no_action,False,0.0
PAY004970,CUST00530,2026-04-05,3848.92,wallet,success,,no_action,False,0.0
PAY004971,CUST00535,2026-04-05,11679.38,netbanking,success,,no_action,False,0.0
PAY004972,CUST00542,2026-04-05,6639.85,card,failed,network_error,retry,True,6639.85
PAY004973,CUST00544,2026-04-05,6704.3,upi,failed,network_error,reminder,True,6704.3
PAY004974,CUST00545,2026-04-05,31804.95,wallet,success,,no_action,False,0.0
PAY004975,CUST00555,2026-04-05,1192.75,card,success,,no_action,False,0.0
PAY004976,CUST00557,2026-04-05,9479.64,netbanking,failed,timeout,retry,True,9479.64
PAY004977,CUST00560,2026-04-05,8121.41,card,success,,no_action,False,0.0
PAY004978,CUST00562,2026-04-05,9167.41,card,success,,no_action,False,0.0
PAY004979,CUST00563,2026-04-05,9559.39,wallet,success,,no_action,False,0.0
PAY004980,CUST00565,2026-04-05,3553.12,netbanking,failed,network_error,reminder,True,3553.12
PAY004981,CUST00567,2026-04-05,13457.67,upi,failed,timeout,payment_link,False,0.0
PAY004982,CUST00579,2026-04-05,6847.68,card,failed,authentication_failed,reminder,True,6847.68
PAY004983,CUST00582,2026-04-05,6301.9,card,success,,no_action,False,0.0
PAY004984,CUST00591,2026-04-05,10882.83,netbanking,success,,no_action,False,0.0
PAY004985,CUST00598,2026-04-05,4868.02,card,success,,no_action,False,0.0
PAY004986,CUST00600,2026-04-05,4468.44,upi,success,,no_action,False,0.0
PAY004987,CUST00619,2026-04-05,2949.27,card,success,,no_action,False,0.0
PAY004988,CUST00628,2026-04-05,11280.81,upi,success,,no_action,False,0.0
PAY004989,CUST00631,2026-04-05,7011.59,card,success,,no_action,False,0.0
PAY004990,CUST00656,2026-04-05,4786.64,upi,success,,no_action,False,0.0
PAY004991,CUST00662,2026-04-05,26160.8,wallet,failed,timeout,reminder,True,26160.8
PAY004992,CUST00664,2026-04-05,15038.92,netbanking,failed,authentication_failed,payment_link,True,15038.92
PAY004993,CUST00682,2026-04-05,12896.95,wallet,success,,no_action,False,0.0
PAY004994,CUST00684,2026-04-05,24019.04,wallet,failed,authentication_failed,escalate,False,0.0
PAY004995,CUST00685,2026-04-05,8832.39,card,success,,no_action,False,0.0
PAY004996,CUST00697,2026-04-05,14441.68,upi,failed,card_declined,reminder,False,0.0
PAY004997,CUST00704,2026-04-05,968.35,card,success,,no_action,False,0.0
PAY004998,CUST00715,2026-04-05,4424.29,netbanking,success,,no_action,False,0.0
PAY004999,CUST00721,2026-04-05,11782.76,netbanking,success,,no_action,False,0.0
PAY005000,CUST00723,2026-04-05,3719.96,card,success,,no_action,False,0.0
PAY005001,CUST00724,2026-04-05,7388.2,card,failed,card_declined,reminder,True,7388.2
PAY005002,CUST00725,2026-04-05,14722.3,wallet,success,,no_action,False,0.0
PAY005003,CUST00729,2026-04-05,14051.1,netbanking,success,,no_action,False,0.0
PAY005004,CUST00753,2026-04-05,1450.08,netbanking,success,,no_action,False,0.0
PAY005005,CUST00756,2026-04-05,4267.76,wallet,success,,no_action,False,0.0
PAY005006,CUST00774,2026-04-05,12711.06,card,success,,no_action,False,0.0
PAY005007,CUST00778,2026-04-05,8260.76,wallet,success,,no_action,False,0.0
PAY005008,CUST00793,2026-04-05,4177.29,wallet,success,,no_action,False,0.0
PAY005009,CUST00805,2026-04-05,8346.66,wallet,failed,insufficient_funds,reminder,True,8346.66
PAY005010,CUST00811,2026-04-05,15473.84,netbanking,success,,no_action,False,0.0
PAY005011,CUST00812,2026-04-05,7035.87,netbanking,failed,card_declined,payment_link,False,0.0
PAY005012,CUST00817,2026-04-05,16996.27,upi,success,,no_action,False,0.0
PAY005013,CUST00823,2026-04-05,19336.5,wallet,success,,no_action,False,0.0
PAY005014,CUST00837,2026-04-05,12744.46,upi,success,,no_action,False,0.0
PAY005015,CUST00840,2026-04-05,3093.8,netbanking,success,,no_action,False,0.0
PAY005016,CUST00856,2026-04-05,9929.42,upi,success,,no_action,False,0.0
PAY005017,CUST00858,2026-04-05,3071.91,upi,success,,no_action,False,0.0
PAY005018,CUST00861,2026-04-05,7957.95,upi,success,,no_action,False,0.0
PAY005019,CUST00877,2026-04-05,13990.13,card,success,,no_action,False,0.0
PAY005020,CUST00882,2026-04-05,4742.99,upi,failed,insufficient_funds,escalate,False,0.0
PAY005021,CUST00886,2026-04-05,8355.73,card,failed,card_declined,reminder,True,8355.73
PAY005022,CUST00901,2026-04-05,2935.81,card,success,,no_action,False,0.0
PAY005023,CUST00903,2026-04-05,7476.37,netbanking,success,,no_action,False,0.0
PAY005024,CUST00912,2026-04-05,15614.15,card,failed,expired_card,reminder,True,15614.15
PAY005025,CUST00913,2026-04-05,1771.05,card,failed,authentication_failed,reminder,False,0.0
PAY005026,CUST00934,2026-04-05,11679.49,upi,success,,no_action,False,0.0
PAY005027,CUST00967,2026-04-05,9931.03,upi,success,,no_action,False,0.0
PAY005028,CUST00975,2026-04-05,12994.36,wallet,success,,no_action,False,0.0
PAY005029,CUST00978,2026-04-05,17854.81,card,success,,no_action,False,0.0
PAY005030,CUST00985,2026-04-05,13061.57,netbanking,success,,no_action,False,0.0
PAY005031,CUST00995,2026-04-05,15327.43,card,success,,no_action,False,0.0
PAY005032,CUST00002,2026-04-06,19381.14,card,success,,no_action,False,0.0
PAY005033,CUST00008,2026-04-06,6227.68,upi,failed,network_error,reminder,True,6227.68
PAY005034,CUST00011,2026-04-06,16381.83,netbanking,success,,no_action,False,0.0
PAY005035,CUST00013,2026-04-06,24826.74,wallet,success,,no_action,False,0.0
PAY005036,CUST00028,2026-04-06,8293.82,netbanking,success,,no_action,False,0.0
PAY005037,CUST00030,2026-04-06,1275.04,wallet,success,,no_action,False,0.0
PAY005038,CUST00033,2026-04-06,10240.36,netbanking,success,,no_action,False,0.0
PAY005039,CUST00034,2026-04-06,6253.26,upi,success,,no_action,False,0.0
PAY005040,CUST00039,2026-04-06,5174.02,wallet,failed,timeout,reminder,True,5174.02
PAY005041,CUST00041,2026-04-06,19125.09,card,success,,no_action,False,0.0
PAY005042,CUST00042,2026-04-06,1359.13,netbanking,success,,no_action,False,0.0
PAY005043,CUST00052,2026-04-06,11029.32,card,success,,no_action,False,0.0
PAY005044,CUST00057,2026-04-06,10912.28,card,failed,authentication_failed,reminder,True,10912.28
PAY005045,CUST00073,2026-04-06,3959.54,upi,failed,authentication_failed,payment_link,False,0.0
PAY005046,CUST00077,2026-04-06,17199.38,card,success,,no_action,False,0.0
PAY005047,CUST00089,2026-04-06,2944.26,card,failed,card_declined,payment_link,False,0.0
PAY005048,CUST00092,2026-04-06,3568.86,wallet,success,,no_action,False,0.0
PAY005049,CUST00099,2026-04-06,7584.85,card,failed,network_error,reminder,False,0.0
PAY005050,CUST00100,2026-04-06,19707.82,wallet,success,,no_action,False,0.0
PAY005051,CUST00102,2026-04-06,10880.28,netbanking,failed,expired_card,payment_link,True,10880.28
PAY005052,CUST00106,2026-04-06,12066.09,upi,success,,no_action,False,0.0
PAY005053,CUST00107,2026-04-06,9389.38,upi,success,,no_action,False,0.0
PAY005054,CUST00110,2026-04-06,19050.6,wallet,success,,no_action,False,0.0
PAY005055,CUST00111,2026-04-06,26632.51,upi,success,,no_action,False,0.0
PAY005056,CUST00114,2026-04-06,15762.64,netbanking,success,,no_action,False,0.0
PAY005057,CUST00132,2026-04-06,20237.3,card,failed,insufficient_funds,escalate,False,0.0
PAY005058,CUST00135,2026-04-06,805.89,wallet,failed,timeout,payment_link,False,0.0
PAY005059,CUST00137,2026-04-06,18391.3,card,success,,no_action,False,0.0
PAY005060,CUST00138,2026-04-06,19310.98,upi,failed,network_error,reminder,True,19310.98
PAY005061,CUST00149,2026-04-06,17394.18,card,failed,authentication_failed,payment_link,False,0.0
PAY005062,CUST00154,2026-04-06,7616.19,card,success,,no_action,False,0.0
PAY005063,CUST00157,2026-04-06,18612.38,upi,failed,network_error,retry,False,0.0
PAY005064,CUST00168,2026-04-06,6447.48,upi,success,,no_action,False,0.0
PAY005065,CUST00181,2026-04-06,20934.84,upi,success,,no_action,False,0.0
PAY005066,CUST00203,2026-04-06,12063.92,card,success,,no_action,False,0.0
PAY005067,CUST00207,2026-04-06,2187.52,card,success,,no_action,False,0.0
PAY005068,CUST00225,2026-04-06,25499.77,card,failed,authentication_failed,reminder,False,0.0
PAY005069,CUST00226,2026-04-06,3500.85,netbanking,failed,timeout,reminder,True,3500.85
PAY005070,CUST00238,2026-04-06,33207.59,upi,success,,no_action,False,0.0
PAY005071,CUST00241,2026-04-06,9754.74,card,success,,no_action,False,0.0
PAY005072,CUST00258,2026-04-06,10465.64,wallet,success,,no_action,False,0.0
PAY005073,CUST00262,2026-04-06,4808.25,netbanking,success,,no_action,False,0.0
PAY005074,CUST00264,2026-04-06,1925.55,wallet,success,,no_action,False,0.0
PAY005075,CUST00278,2026-04-06,6263.15,wallet,success,,no_action,False,0.0
PAY005076,CUST00281,2026-04-06,24146.2,card,success,,no_action,False,0.0
PAY005077,CUST00282,2026-04-06,5255.89,netbanking,failed,network_error,retry,True,5255.89
PAY005078,CUST00284,2026-04-06,4498.91,wallet,success,,no_action,False,0.0
PAY005079,CUST00292,2026-04-06,8720.62,wallet,failed,insufficient_funds,escalate,False,0.0
PAY005080,CUST00304,2026-04-06,1486.94,netbanking,success,,no_action,False,0.0
PAY005081,CUST00333,2026-04-06,3755.79,wallet,success,,no_action,False,0.0
PAY005082,CUST00352,2026-04-06,17388.38,wallet,success,,no_action,False,0.0
PAY005083,CUST00357,2026-04-06,2955.02,card,success,,no_action,False,0.0
PAY005084,CUST00378,2026-04-06,14958.89,wallet,success,,no_action,False,0.0
PAY005085,CUST00383,2026-04-06,21982.4,upi,success,,no_action,False,0.0
PAY005086,CUST00385,2026-04-06,19212.37,wallet,success,,no_action,False,0.0
PAY005087,CUST00390,2026-04-06,4597.16,card,success,,no_action,False,0.0
PAY005088,CUST00403,2026-04-06,1154.92,wallet,failed,network_error,payment_link,True,1154.92
PAY005089,CUST00404,2026-04-06,25093.85,card,success,,no_action,False,0.0
PAY005090,CUST00409,2026-04-06,7017.33,wallet,success,,no_action,False,0.0
PAY005091,CUST00415,2026-04-06,3017.78,card,failed,authentication_failed,payment_link,True,3017.78
PAY005092,CUST00418,2026-04-06,13138.8,netbanking,success,,no_action,False,0.0
PAY005093,CUST00420,2026-04-06,11934.38,upi,success,,no_action,False,0.0
PAY005094,CUST00430,2026-04-06,8918.96,wallet,failed,insufficient_funds,reminder,True,8918.96
PAY005095,CUST00446,2026-04-06,2918.33,wallet,success,,no_action,False,0.0
PAY005096,CUST00478,2026-04-06,13242.75,netbanking,success,,no_action,False,0.0
PAY005097,CUST00501,2026-04-06,8572.53,netbanking,success,,no_action,False,0.0
PAY005098,CUST00503,2026-04-06,22578.27,card,success,,no_action,False,0.0
PAY005099,CUST00506,2026-04-06,16549.19,card,success,,no_action,False,0.0
PAY005100,CUST00507,2026-04-06,21450.25,card,failed,network_error,payment_link,False,0.0
PAY005101,CUST00524,2026-04-06,9114.26,wallet,failed,card_declined,payment_link,False,0.0
PAY005102,CUST00531,2026-04-06,11686.73,netbanking,success,,no_action,False,0.0
PAY005103,CUST00538,2026-04-06,11673.2,upi,success,,no_action,False,0.0
PAY005104,CUST00547,2026-04-06,8753.56,card,success,,no_action,False,0.0
PAY005105,CUST00551,2026-04-06,8262.79,card,success,,no_action,False,0.0
PAY005106,CUST00569,2026-04-06,2470.85,wallet,failed,insufficient_funds,escalate,False,0.0
PAY005107,CUST00570,2026-04-06,25141.54,netbanking,success,,no_action,False,0.0
PAY005108,CUST00575,2026-04-06,4264.53,card,failed,expired_card,payment_link,True,4264.53
PAY005109,CUST00576,2026-04-06,5223.84,upi,success,,no_action,False,0.0
PAY005110,CUST00577,2026-04-06,1330.94,netbanking,success,,no_action,False,0.0
PAY005111,CUST00584,2026-04-06,6205.82,netbanking,success,,no_action,False,0.0
PAY005112,CUST00588,2026-04-06,434.87,upi,success,,no_action,False,0.0
PAY005113,CUST00589,2026-04-06,3793.86,card,failed,timeout,escalate,True,3793.86
PAY005114,CUST00595,2026-04-06,9496.77,upi,failed,insufficient_funds,reminder,True,9496.77
PAY005115,CUST00597,2026-04-06,5256.08,upi,success,,no_action,False,0.0
PAY005116,CUST00601,2026-04-06,2343.0,wallet,failed,card_declined,reminder,False,0.0
PAY005117,CUST00607,2026-04-06,753.33,wallet,success,,no_action,False,0.0
PAY005118,CUST00611,2026-04-06,726.05,wallet,success,,no_action,False,0.0
PAY005119,CUST00614,2026-04-06,11794.69,netbanking,success,,no_action,False,0.0
PAY005120,CUST00640,2026-04-06,15989.44,upi,success,,no_action,False,0.0
PAY005121,CUST00642,2026-04-06,3380.43,upi,failed,authentication_failed,reminder,False,0.0
PAY005122,CUST00645,2026-04-06,7499.94,wallet,failed,timeout,retry,True,7499.94
PAY005123,CUST00647,2026-04-06,743.99,wallet,success,,no_action,False,0.0
PAY005124,CUST00650,2026-04-06,7182.58,card,success,,no_action,False,0.0
PAY005125,CUST00665,2026-04-06,29629.75,upi,success,,no_action,False,0.0
PAY005126,CUST00670,2026-04-06,8852.66,upi,failed,network_error,reminder,False,0.0
PAY005127,CUST00692,2026-04-06,1492.45,wallet,success,,no_action,False,0.0
PAY005128,CUST00696,2026-04-06,19424.67,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY005129,CUST00698,2026-04-06,1090.38,upi,success,,no_action,False,0.0
PAY005130,CUST00703,2026-04-06,7526.0,card,success,,no_action,False,0.0
PAY005131,CUST00705,2026-04-06,9799.71,upi,failed,expired_card,payment_link,False,0.0
PAY005132,CUST00727,2026-04-06,20688.18,wallet,success,,no_action,False,0.0
PAY005133,CUST00728,2026-04-06,25315.97,wallet,success,,no_action,False,0.0
PAY005134,CUST00731,2026-04-06,11572.97,netbanking,success,,no_action,False,0.0
PAY005135,CUST00733,2026-04-06,10205.54,wallet,success,,no_action,False,0.0
PAY005136,CUST00736,2026-04-06,5727.01,upi,success,,no_action,False,0.0
PAY005137,CUST00761,2026-04-06,11475.24,wallet,failed,insufficient_funds,payment_link,False,0.0
PAY005138,CUST00762,2026-04-06,22087.07,wallet,success,,no_action,False,0.0
PAY005139,CUST00765,2026-04-06,5974.53,netbanking,success,,no_action,False,0.0
PAY005140,CUST00768,2026-04-06,1828.76,card,success,,no_action,False,0.0
PAY005141,CUST00773,2026-04-06,15374.26,card,success,,no_action,False,0.0
PAY005142,CUST00776,2026-04-06,2886.64,card,failed,insufficient_funds,payment_link,False,0.0
PAY005143,CUST00777,2026-04-06,5692.13,netbanking,success,,no_action,False,0.0
PAY005144,CUST00782,2026-04-06,9448.51,wallet,success,,no_action,False,0.0
PAY005145,CUST00783,2026-04-06,9319.64,netbanking,success,,no_action,False,0.0
PAY005146,CUST00794,2026-04-06,6360.4,card,success,,no_action,False,0.0
PAY005147,CUST00799,2026-04-06,9796.71,card,success,,no_action,False,0.0
PAY005148,CUST00810,2026-04-06,4958.88,upi,success,,no_action,False,0.0
PAY005149,CUST00824,2026-04-06,14739.54,wallet,success,,no_action,False,0.0
PAY005150,CUST00836,2026-04-06,10080.04,card,success,,no_action,False,0.0
PAY005151,CUST00844,2026-04-06,1258.86,wallet,success,,no_action,False,0.0
PAY005152,CUST00845,2026-04-06,8077.48,upi,success,,no_action,False,0.0
PAY005153,CUST00854,2026-04-06,9420.69,netbanking,success,,no_action,False,0.0
PAY005154,CUST00859,2026-04-06,8863.07,wallet,success,,no_action,False,0.0
PAY005155,CUST00868,2026-04-06,9162.13,upi,failed,network_error,payment_link,False,0.0
PAY005156,CUST00873,2026-04-06,16412.63,netbanking,failed,timeout,retry,True,16412.63
PAY005157,CUST00881,2026-04-06,3959.02,card,success,,no_action,False,0.0
PAY005158,CUST00895,2026-04-06,18717.38,upi,failed,insufficient_funds,escalate,False,0.0
PAY005159,CUST00898,2026-04-06,9905.68,wallet,failed,insufficient_funds,escalate,False,0.0
PAY005160,CUST00900,2026-04-06,5887.46,card,success,,no_action,False,0.0
PAY005161,CUST00907,2026-04-06,5771.45,card,success,,no_action,False,0.0
PAY005162,CUST00915,2026-04-06,11642.56,wallet,success,,no_action,False,0.0
PAY005163,CUST00917,2026-04-06,22320.71,upi,success,,no_action,False,0.0
PAY005164,CUST00919,2026-04-06,23143.19,upi,success,,no_action,False,0.0
PAY005165,CUST00921,2026-04-06,865.63,wallet,success,,no_action,False,0.0
PAY005166,CUST00944,2026-04-06,2012.44,wallet,success,,no_action,False,0.0
PAY005167,CUST00957,2026-04-06,12064.75,card,failed,timeout,payment_link,True,12064.75
PAY005168,CUST00958,2026-04-06,4511.14,upi,failed,card_declined,payment_link,False,0.0
PAY005169,CUST00961,2026-04-06,3889.85,wallet,failed,insufficient_funds,payment_link,True,3889.85
PAY005170,CUST00968,2026-04-06,10600.39,upi,success,,no_action,False,0.0
PAY005171,CUST00977,2026-04-06,19050.89,netbanking,failed,card_declined,escalate,False,0.0
PAY005172,CUST00980,2026-04-06,12405.79,netbanking,success,,no_action,False,0.0
PAY005173,CUST00981,2026-04-06,548.1,netbanking,success,,no_action,False,0.0
PAY005174,CUST00982,2026-04-06,14911.36,netbanking,failed,card_declined,payment_link,False,0.0
PAY005175,CUST00996,2026-04-06,13282.65,wallet,success,,no_action,False,0.0
PAY005176,CUST00014,2026-04-07,2809.62,card,success,,no_action,False,0.0
PAY005177,CUST00017,2026-04-07,15566.08,card,success,,no_action,False,0.0
PAY005178,CUST00019,2026-04-07,2257.27,card,success,,no_action,False,0.0
PAY005179,CUST00025,2026-04-07,8237.85,wallet,success,,no_action,False,0.0
PAY005180,CUST00037,2026-04-07,7149.68,netbanking,success,,no_action,False,0.0
PAY005181,CUST00038,2026-04-07,8486.35,card,failed,network_error,payment_link,False,0.0
PAY005182,CUST00050,2026-04-07,20860.15,upi,success,,no_action,False,0.0
PAY005183,CUST00053,2026-04-07,7785.84,card,success,,no_action,False,0.0
PAY005184,CUST00067,2026-04-07,9252.94,netbanking,success,,no_action,False,0.0
PAY005185,CUST00082,2026-04-07,19936.5,netbanking,failed,card_declined,reminder,True,19936.5
PAY005186,CUST00098,2026-04-07,6977.61,card,success,,no_action,False,0.0
PAY005187,CUST00105,2026-04-07,8561.35,wallet,success,,no_action,False,0.0
PAY005188,CUST00115,2026-04-07,13163.72,upi,success,,no_action,False,0.0
PAY005189,CUST00123,2026-04-07,6646.63,card,success,,no_action,False,0.0
